"","Embedding_1","Embedding_2","Embedding_3","Embedding_4","Embedding_5","Embedding_6","Embedding_7","Embedding_8","Embedding_9","Embedding_10","Embedding_11","Embedding_12","Embedding_13","Embedding_14","Embedding_15","Embedding_16","Embedding_17","Embedding_18","Embedding_19","Embedding_20","Embedding_21","Embedding_22","Embedding_23","Embedding_24","Embedding_25","Embedding_26","Embedding_27","Embedding_28","Embedding_29","Embedding_30"
"NFYB_Gain",0.0067497983794002,-0.0230750035878052,0.0432224232046043,-0.0234160169082529,-0.021388433435384,-0.0498358379392063,0.00949293911895331,0.00702782473800813,-0.0123464456375907,0.00197445954579641,0.0334682361606289,0.0144405790111598,-0.0140027649262372,0.0158371090450708,-0.0247379786827985,-0.0196042368736337,0.0123622215846006,0.0384137385031756,-0.0303380641647998,-0.0204626199624994,0.0364181373049231,0.0056424841613454,0.0281444887685425,-0.0241045040242812,0.00324072108110961,-0.0319453780265415,0.0113493633620879,0.0193368737750194,0.00992969007176511,-0.0187329712378628
"NLRC3_Gain",-0.0160350088951408,0.00254258676682429,0.069853367584367,0.0173672585077183,-0.00956816358431693,0.0192400416539561,0.0056227294187392,0.015318444158922,0.0237222242629736,-0.00156808707622751,-0.00222947416446542,-0.0255544874716991,0.0213064432384506,-0.0127401857446599,0.0135503610776317,-0.0375623605664699,0.0368103113786508,0.0352459625611382,-0.00936502366456934,-0.0146410315628013,0.0127111198280447,0.0331257882137452,-0.0118780299941058,-0.0488696732828694,0.0159112301364701,-0.0223742001840184,0.0148975670497905,0.000271414396583393,-0.0130847265483231,0.00273432370315316
"NOTCH1_Gain",-0.00701177320373592,0.00309712668297006,0.0209398312577561,0.0299970257638106,-0.0193281012740153,-0.00918378869989025,0.00776952898769236,0.0114667067721264,0.01899621122753,0.0101958242648128,0.0136598580127665,-0.0154811512011645,0.0173729018488927,-0.018310330118706,-0.0086178665952896,-0.029633679530069,0.0522183931585568,0.0325393011320883,-0.0330478521286329,-0.0149601017889469,0.00760159939527512,0.0181627163913713,-0.00853497541106459,-0.0602095043481286,7.75816725261176e-05,-0.0312489521703613,-0.00634258215996756,-0.00827976990101942,-0.00625478502418568,-0.00358408553275599
"NO_Gain",-0.00859044464649977,-0.00800659576499904,-0.0274521493249469,0.00324943882447702,0.0246281730080092,-0.00135564196992804,-0.0555449415136267,-0.0267467818878315,0.0033313913822726,0.021794850282647,0.000130187927020921,0.00580036005488148,0.00878082133001751,-0.0269222129826193,0.0111902052605594,0.0382451070472598,0.0559136690916838,-0.0198550668579561,-0.00075580303867658,0.0421454775388594,-0.0467757323273906,0.0346737763396016,0.00361958539320363,-0.0627088723359285,0.0225599554401857,0.0384769125117196,-0.0139946231135616,-0.0365674297014872,4.00179479685095e-05,0.00315209560924106
"OTUD7A_Gain",-0.00990902456753659,0.00344275381802669,0.0168390660986023,0.0110902663952899,0.0138008956981928,0.0211750979552854,-0.00347655175148316,0.000585335298037192,0.0178229455871262,0.000913188950914257,0.00960940426602116,-0.00566335184991641,0.0132741251925253,-0.0150091944894982,-0.0031368965107315,-0.000493948277578039,0.0442990746419385,0.00640878169182337,-0.013002212207659,0.00320073805819705,-0.000457866011925463,0.0264842857800002,-0.00562115783258429,-0.0464067040187008,0.0150038947720291,-0.00838006948525051,0.00801568056614894,-0.00582342724895702,0.00107641146465574,0.000659089227962606
"OTUD7B_Gain",-0.0154862214869025,0.0164638108726444,0.0629913009450597,0.0276562950368655,0.00120992240848514,0.0519452232678058,0.0280390553555246,0.014199648957468,0.0289388961069244,-0.0160643263788378,-0.00498585626062027,-0.0416322552130721,0.0227203375454676,-0.0161592866067832,0.0260594812153423,-0.00659418825880956,0.0348449751818921,0.023404117610495,0.00143347172287561,0.00524880972790853,-0.0234200688405225,0.0405189111660429,-0.0268138069343769,-0.0434058384369996,0.0237769774334916,-0.0268174408393054,0.0134481065354105,-0.00245666567046764,-0.0194108493463005,0.0223101954591476
"P2RY14_Gain",0.0114840303798277,-0.00958929235586919,-0.00262612951208789,-0.00331842959166531,0.0160778071581719,0.00138076544406424,0.0195602087909917,-0.00236613208420545,-0.00201722574476377,-0.00558723011110202,0.0138330735101638,0.0207600527738472,-0.0103614512217571,0.0048572146838688,-0.00669672151645982,0.009279798185191,-0.000523184108207504,0.00106574373551641,-0.00106750122724049,0.000300912971956184,-0.000115723195803692,-0.000543447263748292,0.0109871438139653,-0.000340068795116072,0.0120525426534285,0.0061607008807391,0.00388551907367017,0.00669197528716551,0.0086144858627135,-0.00147342728263882
"PAPOLG_Gain",-0.00787348500383434,0.00665637401780531,0.0122903477289339,0.0283319265095156,-0.00171473519459589,0.0132934948179259,0.00507985361254037,0.00985322952437312,0.017735673594219,0.00460055464906479,0.008125676050671,-0.0132091280712343,0.00964052964057495,-0.0165926516612074,0.00778451600848739,-0.0138577312342267,-0.00172039421636667,0.00292243002288377,-0.0117508696684086,-0.000600777045170318,-0.00106589373812747,0.0160432527981587,-0.0194599485831029,0.0390431369418529,0.00498746594052706,-0.00980683771976784,0.00538434132711211,-0.0130867114596402,-0.00268069859038093,0.00713707498316445
"PDCD1_Gain",-0.0102330958470702,0.00893032933778033,-0.00869671163823584,-0.0220662157597213,-0.0109163720546098,-0.00479527992389068,-0.00630966966453908,-0.00329714307786319,-0.00332025025072026,-0.00351832642878309,-0.0165235923747693,0.0034850533280907,0.0033964728936553,0.00653484604995826,1.28839807263736e-05,0.00330697828582649,0.0277207347339597,-0.00983958317223808,0.0111290346509938,-0.0090907908662961,-0.0375887043613555,-0.000781214687620001,0.000726966966136262,-0.055131202370956,0.00512379910475735,-0.0217941501559208,-0.021521355571418,0.00519321357494156,-0.00462586975431648,-3.83715097118041e-05
"PDCD1_Loss",0.00215242839568145,0.00319966013675734,-0.00192699648248844,0.00320806362967947,-0.00035298192799786,0.00537182130180039,0.00290011091804727,0.00167823619576115,0.00387159012918011,0.000644065981344396,-0.00351453328500817,0.00246686234827086,0.000104045569202005,0.0042090536657469,-0.000884572352284874,0.00173752362425233,-0.00210908864622627,-0.00169446219479565,0.00339269255112101,-0.00216167628990881,-0.00198894592668505,-0.00126043158325004,2.79372023952591e-05,-0.00112739587441469,0.00385385699622281,0.00122106637119691,-0.00329867060923632,0.00366611505200813,-0.000616111104443912,0.000793190982349061
"PIK3AP1_Gain",-0.00411008926662239,-0.00848769379930722,0.00486412833671312,0.0120352813520947,0.000923277357140103,0.00954278125553518,-0.0364132797999962,0.00125875894886416,0.00431944186723716,0.00724324454628938,0.0290780197677983,0.00170791462265156,0.0193321670028003,-0.0107940818409662,-0.0130873837382407,-0.0258872070223898,0.0261471824066059,0.00498688994227229,-0.0247831037519751,-0.00299634767343869,0.0185801905756061,0.0177360448684241,0.0067132485275333,-0.0228664303953583,-0.00668003685973786,-0.000765568773086007,-0.00433823901253778,-0.0203904946510856,0.0094501994688668,-0.00148719543641483
"PLCG2_Gain",0.0168946222083209,0.00698057988224781,0.0343510800181595,-0.00745953435767187,-0.00950578201166673,0.00883675527388919,0.0328650326302199,0.00340229477605795,-0.00588880294028108,-0.011822315864265,0.0191534032203155,0.00314204829859815,-0.00761834123771485,0.0089736367027237,-0.0178645854841356,0.0237198064027175,0.0362560213989999,0.0151958304827344,-0.0159502370467996,-0.00508436542769817,-0.038332398572605,0.00670455939659517,0.000240876084219103,-0.0765045924137716,0.0187725165527161,-0.0248511267111522,-0.0227663474642251,0.0359666128834225,-0.00825978684787677,0.0197233055233445
"PRDM13_Gain",-0.00695909599128824,0.00382596678816928,0.0512923502291624,0.0198785678411906,-0.0088208751538052,0.0189291567075998,-0.00216585859799614,0.0117372984263616,0.0198524092691234,0.00221190142194526,0.0188434510223138,-0.0212477552794063,0.0241398252188586,-0.0117313416603093,-0.0148188092101079,-0.0187556691145381,0.0494803959288849,0.0242765281850902,-0.0289970400134245,-0.0141164516143572,0.00268202758609102,0.0343573110607954,-0.00837918525884071,-0.0513166478620126,0.0158992647909774,-0.0289407304953784,0.00263816283012812,0.0030410265048536,-0.00474019628018141,0.00925801491114096
"PRDM1_Gain",0.0233865217729048,0.0208457313816656,-0.0567191696979783,0.0281943570483815,0.0325671265071089,0.00368336655876853,0.0774189233779907,-0.0251483537934043,-0.00330000015144998,-0.00139212980866432,0.0244450684298169,0.0926481695337729,-0.0150211189280857,-0.0343181355433031,-0.00432823327454654,0.0870252888311039,-0.0330783535133709,-0.00695851580663161,-0.0211942470209165,0.0270827463404699,-0.0837328691374172,-0.0107627748088403,-0.00271769545295022,0.0628040703860196,0.0285427319732579,0.00140351971442049,-0.0697295503182845,-0.00485238297419115,0.0207238190553405,0.00239044698801908
"PRKD2_Gain",0.00171671665667259,-0.00519397824561012,-0.00618305757219337,0.00422131969142206,-0.00345896661867263,0.00221302819236652,-0.0161642517280026,-0.00160802117808117,-0.0015177670866251,0.00474637382923021,0.00592903747732185,0.00218059767767326,0.00102414183088185,0.00282708054274013,-0.00151134622235274,-0.00811821625558371,0.0175373088568449,0.00272380163144205,-0.00273977020592189,0.00464894106016331,0.00239125909955846,0.000528145235838349,-0.00641824574853034,-0.033546705605443,-0.00168973018328861,0.00243642012175825,-0.00961695749735095,-0.00838467501795169,-0.00458748391037327,0.00103665431289329
"RAC2_Gain",-0.00852226781845093,0.0105132271796465,0.033924900457263,0.0157190314531326,-0.00689290368929505,0.0265282377004623,0.0224458527863026,0.00835814827680588,0.0134560310691595,-0.0108280538469553,-0.0140504202637821,-0.0165942955389619,0.00427326241135597,-0.00920381127297878,0.0145678106248379,-0.0134131287038326,0.0146068966388702,0.013601691365242,0.00500916063413024,-0.0133194524087012,-0.0077344514131546,0.0107891321480274,-0.0174676683098078,-0.0314124001264572,0.0164308547824621,-0.0131420112997293,0.0127831832766533,0.00215256586670876,-0.0132193772885948,0.00853873413801193
"RAN_Gain",-0.017241284771658,-0.000767922135042574,0.0244766771793365,0.0279559964204536,-0.00880380024147384,0.00718416257158798,0.0423892348292558,0.0103992398636525,0.0148270993000444,0.000332142736571019,0.0235398957396255,0.015210392905454,0.00559939720722682,-0.0225261459127069,-0.00325646084349822,-0.0213698818183997,-0.00923204334343181,0.0310818859759499,-0.0236201931119842,-0.0164959555669852,0.0227923598140478,0.0215933526838746,0.00913966567639042,0.0381485793520423,0.00947067889330142,-0.0309399858336238,0.0232384453582413,-0.00388878233292524,0.0100874016609262,-0.00764840751585058
"RASA2_Loss",-0.0155683133895953,0.00161871636556231,0.0116375475931031,0.0246415110337861,0.00468118097830577,0.00798449316473395,0.00179792481208016,0.00696613577066167,0.0180202510155237,0.00243724684984598,0.0130968131388245,-0.0207316130662975,0.0164828049841702,-0.0218815252237522,0.000657582188242316,-0.00984433373640367,0.0121826091682532,0.0151888178957646,-0.020680821977898,-0.0120612620820321,0.0212745743683562,0.0173376297361017,-0.00675203593270096,0.0177087059290586,0.00270181964398378,-0.0178971171326435,0.0144089699686627,-0.00826188412498248,0.00585021626191089,0.00212014089716934
"RELA_Gain",-0.0499529679435373,0.0149491722541337,0.00874629312053027,0.0745933205876129,-0.0135382158243844,-0.0155570037811008,0.00645999087403152,0.00876558124895719,0.0373170617536105,0.0142420580400931,-0.0324362719937271,-0.0551314073559267,0.0318813873639959,-0.0654310444801651,0.0470515412111946,-0.0408605944013704,0.0401785338161797,0.0437793226678245,-0.00227280505100228,-0.0162894116554237,0.00618096268334926,0.0291672835730954,-0.0382107930899357,-0.0238113876999609,-0.00126444466954825,-0.0396653740043869,0.00861485514617124,-0.0684787919683172,-0.022269128169556,-0.00690489155641257
"SLA2_Gain",0.0491901602973497,-0.0182464437678227,-0.132516104514641,-0.0553167097368955,0.0300045970515533,-0.0746372839033866,0.00634091350738173,-0.0441763068545232,-0.030868592815646,0.00979172196321288,0.0390589162748356,0.153895271129676,-0.0767405403999505,-0.0186344462114546,0.0042654158063397,0.0486423836504048,-0.0670465691761823,-0.0663858515903813,0.0246620681218901,0.0338926231652695,-0.0667848764931053,-0.0553519685100354,0.0115498917562977,0.0147107888160823,0.00125525302627013,0.053839236530701,-0.0618501929853456,-0.0142858911650296,0.0436770578288362,-0.00085297457479958
"SLC10A7_Gain",0.000662321547189584,-0.00267322053416417,0.0118828736102352,0.0119684931750481,-0.0111614422729382,-0.0187232011499313,0.0270436865349229,0.00992942187720193,-0.0021776703114693,-0.00557627803825129,-0.000330721117699375,0.0182118413325113,-0.0143153058150067,0.00654114863405434,-0.00487121665635361,-0.00979227963118599,-0.000457343860314443,0.0256202031786625,-0.00570835244770233,-0.0304457519489985,0.02673315607871,-0.0105867016917238,0.0148204936860846,-0.000601904896589426,0.00537417055322574,-0.00932360902571907,-0.00345858071859066,0.0226335383306902,0.0160945813673047,-0.0113489240712415
"SOCS1_Loss",-0.0128908062606682,0.0044951841020535,-0.00492424980848414,0.0147587515321779,-0.00345836021772628,-0.00735725525674629,0.0107666217480545,0.00133453459774025,0.00810337515831484,0.00112007782744711,-0.00838874948475464,-0.0135107671711671,0.0120060340551192,-0.0129898386114419,-0.000859845797588796,0.000981654189986947,0.00303215855433617,0.00127883963746789,-0.00448695671411208,-0.00283152304221818,-0.000671604389531745,0.0088375202483601,-0.00759344777943175,0.00325520232381153,-0.00171448808899264,-0.00992940978718147,0.00787813740747946,-0.0123623330222726,-0.00541149734408277,0.00489780033743124
"SOD1_Gain",-0.0296583807920524,0.016861784862983,-0.0112468572996626,0.00719141480354333,-0.00953972609511839,0.00331386345966313,0.01601623749359,0.000465834023136842,0.00788785662536651,-0.00819192401165194,-0.0267478210891917,-0.0077812275777199,0.0101725653206047,-0.0188054916428708,0.00262706076305348,-0.00405343940291242,-0.00213971281937401,-0.0027663803114426,0.000533390778690669,-0.00551149794318635,-0.0102641975086171,0.0104312298144718,-0.00914553820441013,-0.00821056860519268,-0.00180415047949682,-0.0121884503050047,-0.00935477636546912,-0.0101587972127985,-0.00243498354965688,0.00324002282561348
"STAT6_Loss",0.00210899942700403,-3.85342906397509e-05,0.00699107306841088,-0.00862570376281279,0.000506693317768085,0.00210975416296397,-0.00717879825619509,0.00253195989405714,-0.000633679431335754,-0.00068943217082555,0.00883055739777993,-0.000130583947322455,-0.00037564981324845,0.0063440846167056,-0.00260587799620916,-0.000996842363243362,-0.00185586574924998,-0.000539393152996718,0.000983187805367522,-0.00422323150672467,0.00509740882525108,-0.00264663163976497,0.00373570344983095,-0.000283666942493025,-0.00038771554603275,-0.000620200265064297,-0.00153882110334304,0.00798980525907982,0.00501103073089238,-0.000104595761162689
"TAGAP_Gain",-0.0199253708995574,0.00689295976292015,0.0332692533905743,0.0416523541449106,-0.0238932343390471,-0.0268235300771064,-0.0164455790399459,0.00779459447387541,0.0183179892207447,0.0147563093369119,0.019292299003934,-0.030381826569506,0.024375082347651,-0.0401797589807831,8.79649748230538e-05,-0.0137466424368104,0.0888445669926747,0.0460035357602507,-0.0427467203399504,-0.00600412038116776,-0.0173452754902561,0.030892691809183,-0.0216366075229836,-0.103944651477518,0.00128299832256914,-0.0457506967022231,-0.0146419873885941,-0.0206442170542235,-0.0282027683280713,0.00428624560631681
"TBX21_Gain",0.00765896892496952,0.017072501394465,0.0507573860963917,-0.00319650870544715,0.0347843627938763,0.0548360134572551,0.00705629390883378,-0.00402568711268665,0.0163051866406506,-0.00421387920678506,0.00941772422840339,-0.00300122897744854,0.0155595017138014,-0.0233869977590889,-0.00263094811280794,0.0563075152297027,0.0179988985654315,-0.0145465954927142,-0.0168900539143481,0.020783965396708,-0.0682170505690845,0.029359758174622,-0.0206104144928898,-0.0362104904381479,0.0375430122777693,0.00396326523031459,-0.0126433337882963,0.0210799969753868,-0.0135504111552627,0.0300568864646529
"TCEB2_Loss",-0.00196830495122018,0.00301163756792579,0.00164583739995852,0.00593531043015929,0.00140952358051691,0.00645932085785995,0.00346650777551005,0.00166575461560811,0.00363971170970938,-0.000359963314141263,-0.00720114119011654,-0.00640578275699749,0.00136749589923384,-0.00368022191910735,0.00923229935342501,0.00158127917926074,-0.00484430829092417,0.00011399345253896,0.00675985314956688,-0.000151296552342416,-0.00106294333262796,0.00235457397384109,-0.00558130577493674,0.000926111395847568,0.00242335679443413,0.00196891480277173,0.000547963088531628,-0.00591042196792395,-0.00274496812588697,0.00329470557475466
"TCF7_Gain",-0.0132426597616252,-0.00587033672148691,0.0122337962829453,-0.00820454063953138,-0.0192752139387177,-0.013424251675971,-0.0120350833635266,0.00693035933791715,-0.000827308503372193,0.00190423019276019,-0.0113486506263999,-0.0112756723355429,0.0093984380364418,0.0116018323118196,-0.00210198365590152,-0.0244256285859235,0.022998490608206,0.000323107721758824,0.00298487340264461,-0.00107383762267144,0.000703658707732079,0.0138926487781254,0.00464095915759019,-0.0460693951623113,-0.000884965810851724,-0.00369644499333648,-0.00027944731946085,-0.00153840881060151,-0.0191586183055359,0.00213395947517425
"TGFBR2_Gain",-0.00621766664450794,0.00171011155190296,0.0027418929366114,0.00906043428832583,-0.00307596279545892,0.00468960053907608,0.00664735830760628,0.00537681607248612,0.00403499297728533,-0.00338735954248262,-0.00302494155662242,-0.00933659370132914,-0.000841743345188707,-0.00482451138702457,0.0063714696539527,-0.0094679749447619,0.00685213993707555,0.00606742353457309,0.000812643175197035,-0.00575609787598494,0.0169375349795597,-0.000178265806693765,-0.00421779595851345,-0.0114182142536491,-0.00539615217017187,-0.00102346852365579,-0.00090282076749337,-0.000806344392128168,-0.00513442106147377,-0.00290826297950717
"TIGIT_Gain",-0.0154987344179641,0.00140539928036036,-0.00839642467767452,0.00440218514113715,-0.00718628098680214,-0.00573119986625953,-8.30359472963733e-05,0.00400308402480953,0.00410494260546384,-0.00207993760175834,-0.0162887829003122,-0.0112420023616516,-8.37642882922382e-05,-0.00591077950825407,0.0103213240138509,-0.0137852830812335,0.0114188867084908,0.00702120679797548,0.00353196553998824,0.0027490931379637,0.0191345266348711,-0.000467040660706433,-0.00593819342214953,-0.0148770050569014,-0.00769656975612496,0.00520617615653795,0.00270215534802639,-0.00475539320684744,-0.00751677494157444,-0.0029067400574797
"TMEM222_Loss",0.003332407029374,0.000281323558239616,0.00905516985945668,-0.00280151478378906,-7.23265867850502e-05,0.0103694589189277,0.00407096407456598,0.00417049318022534,-0.000878087386753656,-0.00413328340409447,0.00606811242556285,0.0034543581798597,-0.00524954468503519,0.00784314702723535,-0.00352498559933629,-0.00262240520891199,-0.00398507823950143,0.00183881314348448,0.000779285171272488,-0.00323881940244872,0.00356666017784666,-0.00408552278797639,0.0020922294198559,-0.0081732144513106,0.0021954706425632,-0.000662233226644206,-0.00543976393599196,0.0117470094943561,-0.00095284299991155,0.00106831552191321
"TNFRSF10B_Gain",-0.00936909779333151,0.000866664688174541,-0.00529216202692344,-0.00412543358711096,-0.00761328692046496,-0.00294938321010425,-0.00466540525398719,0.00421192945482639,5.69468435759728e-05,-0.00295276908884541,-0.00910901410075334,-0.0129668135410891,0.00348873046011879,0.000569598376750946,0.00170037004236992,-0.00660626151813911,0.0105016719836455,-0.00926905268659958,0.00376372036452477,0.00491943396269702,0.00230373698644913,0.0102959409929239,-0.0023135148275357,-0.0106170211847012,-0.000990693958906027,-0.0035431302842111,0.00157884502640137,0.00186168416045033,-0.00538169260924825,0.00463547941583854
"TNFRSF12A_Gain",-0.0149187542296745,0.00659178974085333,0.0260711691439382,0.029540108322637,-0.01453880329246,0.00209695986799292,-0.00102096551518643,0.00889910802849241,0.0178112843501809,0.00297742111169694,-0.00509059959195526,-0.0275026647424376,0.0118531672190515,-0.0109525065164308,0.0119739153267794,-0.0322110160257538,0.0354529048485185,0.0292467546566573,-0.0112571616775741,-0.0188879553358067,0.00416359804484375,0.0225639185044756,-0.0119992851937715,-0.0495680663806591,0.00836911521362982,-0.0267670319692509,0.000152670566179577,-0.00834535194639994,-0.00408147543877306,-0.00805341179795477
"TNFRSF1A_Gain",-0.0707253962276579,0.0261926869293416,0.0361867004913743,0.114766259328711,-0.029615413206101,-0.0132701688862906,-0.0326891686663638,0.0172910060757488,0.0520034513956761,0.0194450477237875,-0.0162992630696335,-0.0874663331811127,0.0548521174991412,-0.0897867538880485,0.0447589140345504,-0.0543796006805509,0.110125518952371,0.0648264393720943,-0.042270970239645,-0.0188945254607114,0.00385258082755117,0.0632712057845495,-0.0615087972766455,-0.0987839947675995,0.00955764853596943,-0.0713287134210099,0.00789498376642101,-0.0817619171751388,-0.0387030212922576,-0.00616712987869659
"TNFRSF1B_Gain",-0.0733432959799373,0.0228544394699259,0.0654774095487157,0.0938844786871464,-0.0309088652739899,-0.00156077174213501,-0.0423484605386717,0.0198312357068062,0.0505051587733927,0.0174077621840556,-0.0221914953159151,-0.0954374440800433,0.0554317311136001,-0.0844026529802642,0.0479769297832743,-0.0565367782471377,0.111062566566905,0.0615279029678861,-0.0284098937697367,-0.00679380550356838,0.00769954762600977,0.0712267023297625,-0.0627556098197852,-0.118701776315313,0.013639019764618,-0.0614838913219784,0.0193132311925976,-0.0767768424722033,-0.0504262221515726,-0.00320650062805742
"TNFRSF9_Gain",-0.0136517779079869,0.0020124779206098,0.00702353023156962,0.00665912618312766,-0.0146763615159537,-0.00695651555981706,-0.0149911679181969,0.00281748056209728,0.00451046085971243,0.000185165074071847,-0.00611976866596652,-0.0132726913434453,0.00711303789798609,-0.00230325215413947,0.00876005525317262,-0.0176456616489518,0.0319217189680785,0.00853172667078016,0.00403712899766534,0.000853233571808018,-0.00652426056673422,0.0121155997998465,-0.00744861989240984,-0.0546073801267673,0.00191620230565176,-0.0108092339347315,-0.00610290007556186,-0.00808601592229131,-0.0136326202773489,0.00154442655484137
"TNFRSF9_Loss",-0.00697590610771268,0.00477853912377247,0.0113875560841903,0.00926183191714463,-0.00411583664309647,0.0146955587314787,0.00482125306088063,0.00550712813640496,0.0032591945922899,-0.00467404368963024,-0.00773211669918426,-0.00964231771865377,0.00371058376643945,-0.00416639350630619,0.00211064919346461,-0.00323439739575541,-0.00404793534565855,0.00772633175883028,0.00405137984220076,-0.00436178728489688,0.00771379724244104,0.00553353943137659,-0.0037249554362562,-0.00465674284431669,0.00251683268989264,0.00199264785516317,0.00064578755862183,0.00224489887693414,-0.00596517207169974,0.00738239786328955
"TRAF3IP2_Gain",-0.0403875278717523,0.0180535044652656,-0.00837712973134668,0.0688871348546783,-0.0076092530187344,-0.011014901890963,0.0241712327478765,0.00593267322680653,0.029359238088948,0.00590917119430897,-0.0198259869024338,-0.0294969011181238,0.0174701146116709,-0.0600007212336511,0.0384686122264118,-0.0198104189965029,0.0294313442972956,0.032083445557542,-0.00547754701199252,-0.00975458783731141,-0.00492579710140104,0.020562912964134,-0.0372682018932578,-0.01907999841254,0.00353611577786921,-0.0372069474226591,-0.00442854237489984,-0.0526306192394083,-0.0119075817558014,-0.00540580858085235
"TRIM21_Gain",-0.0103557875343398,0.00185345564329741,-0.00940504713970072,0.0168135570350036,-0.00288076564255688,-0.0158438287870167,0.00553653342953694,-0.000202327826687323,0.00269748635431812,0.00114652516892533,-0.00144012180443098,-0.00519844063624642,0.00110401271605024,-0.0172370090423261,0.00417168538262642,0.00304876223474351,0.00538188141155866,0.00284825852201655,-0.00284061780552459,0.00388231619985567,-0.00381234154299973,0.00189187988833664,-0.00822421249148308,0.00367204981302124,-0.00167025440658619,-0.00291651184214096,-0.000886425083758784,-0.0128815146832684,-0.00464460210040747,0.00659999913639492
"VAV1_Gain",-0.0535561485949791,0.0242507337394989,0.186552202182286,0.00322710799448418,-0.0362553488209166,0.0855203393056537,0.0796151025954521,0.0279211097650907,0.052210906105624,-0.0156187008219686,-0.0586949990441402,-0.0627963844856078,0.055192037784692,-0.021265166557648,0.0465714254162528,-0.0841153216774039,0.0157880557305885,0.0903382068330591,0.00153770447059563,-0.0452797517970656,-0.000322267051899072,0.0683208668096499,-0.0297524537439599,-0.0361836225697489,0.0211188292525934,-0.0315947058864615,0.0546671374729185,0.00147504549134861,-0.0393683068750596,-0.00335602940935077
"WT1_Gain",-0.0316952414440442,0.00138866758517782,0.0676992983320115,0.031326282838857,-0.022886706764885,0.0117417531122702,-0.0259331202840213,0.0154276528042851,0.0301322322454512,0.00663744607327147,0.0144743364729473,-0.0477850024374375,0.0459856521453917,-0.0291266387779705,-0.00173491769418213,-0.045727351396952,0.0630555852599766,0.0348311431983613,-0.0399933358457703,-0.0144193075649348,0.0250039521072592,0.0592618076049763,-0.00902121873884838,-0.0299279486170467,0.00592299605147069,-0.0353735426082189,0.0382328708627209,-0.0219594156658798,-0.0148493727750104,0.00543883729795491
"ZNF830_Gain",0.00863007207711538,0.00662930806477865,0.00465939773453606,0.00739956067668067,-0.0113653495079941,0.014046566767825,-0.0136236709853013,0.00659718871530559,-0.0171449910849333,-0.0146430434866084,0.000460986151463456,0.0139277887323664,-0.0183819300598568,0.0226083416491747,-0.00626320909294817,-0.00828415176106824,0.0028034100929896,0.00281658106380039,0.00567357780204879,-0.0299282340436346,0.0241789995796151,-0.00207284061859051,-0.00120529884265529,-0.0194623933898078,0.0112748661388954,-0.0148172010150221,-0.0249937507841322,0.029520256858733,0.014990979184707,-0.00145856787761052
